"word","decade","decade_count","decade_total","per_mil"
"sack",2010,31,2164230,14.32
"sacred",2010,54,2164230,24.95
"sacrifice",2010,116,2164230,53.6
"sad",2010,549,2164230,253.67
"saddle",2010,41,2164230,18.94
"safe",2010,190,2164230,87.79
"safety",2010,36,2164230,16.63
"sag",2010,90,2164230,41.59
"sagen",2010,41,2164230,18.94
"sagt",2010,43,2164230,19.87
"sais",2010,155,2164230,71.62
"said",2010,2868,2164230,1325.18
"sail",2010,226,2164230,104.43
"sailor",2010,49,2164230,22.64
"saint",2010,91,2164230,42.05
"sait",2010,34,2164230,15.71
"sake",2010,57,2164230,26.34
"sal",2010,22,2164230,10.17
"sale",2010,70,2164230,32.34
"salir",2010,26,2164230,12.01
"sally",2010,45,2164230,20.79
"salt",2010,63,2164230,29.11
"salvation",2010,97,2164230,44.82
"sam",2010,86,2164230,39.74
"samba",2010,41,2164230,18.94
"same",2010,1306,2164230,603.45
"sans",2010,272,2164230,125.68
"sanctuary",2010,28,2164230,12.94
"sand",2010,277,2164230,127.99
"sane",2010,35,2164230,16.17
"sang",2010,124,2164230,57.3
"sangre",2010,54,2164230,24.95
"sangue",2010,15,2164230,6.93
"sanity",2010,37,2164230,17.1
"santa",2010,108,2164230,49.9
"santo",2010,9,2164230,4.16
"são",2010,21,2164230,9.7
"sarà",2010,33,2164230,15.25
"sat",2010,101,2164230,46.67
"satan",2010,79,2164230,36.5
"satellite",2010,32,2164230,14.79
"satisfaction",2010,41,2164230,18.94
"satisfied",2010,200,2164230,92.41
"saturday",2010,213,2164230,98.42
"saudade",2010,18,2164230,8.32
"savage",2010,21,2164230,9.7
"save",2010,896,2164230,414
"savior",2010,69,2164230,31.88
"saviour",2010,33,2164230,15.25
"savoir",2010,16,2164230,7.39
"saw",2010,713,2164230,329.45
"say",2010,5988,2164230,2766.8
"sayin",2010,131,2164230,60.53
"scale",2010,33,2164230,15.25
"scars",2010,162,2164230,74.85
"scared",2010,273,2164230,126.14
"scary",2010,32,2164230,14.79
"scarlet",2010,10,2164230,4.62
"scattered",2010,44,2164230,20.33
"scene",2010,210,2164230,97.03
"scent",2010,44,2164230,20.33
"scheme",2010,53,2164230,24.49
"schon",2010,169,2164230,78.09
"schön",2010,24,2164230,11.09
"school",2010,274,2164230,126.6
"schwer",2010,23,2164230,10.63
"science",2010,42,2164230,19.41
"score",2010,61,2164230,28.19
"scorn",2010,15,2164230,6.93
"scrape",2010,25,2164230,11.55
"scratch",2010,95,2164230,43.9
"scream",2010,543,2164230,250.9
"screamin",2010,51,2164230,23.56
"screen",2010,81,2164230,37.43
"screw",2010,44,2164230,20.33
"scum",2010,16,2164230,7.39
"se",2010,2119,2164230,979.1
"sé",2010,97,2164230,44.82
"sea",2010,625,2164230,288.79
"seal",2010,90,2164230,41.59
"seams",2010,24,2164230,11.09
"searching",2010,315,2164230,145.55
"searchin",2010,51,2164230,23.56
"season",2010,105,2164230,48.52
"seat",2010,114,2164230,52.67
"second",2010,353,2164230,163.11
"secret",2010,363,2164230,167.73
"secreto",2010,13,2164230,6.01
"security",2010,49,2164230,22.64
"sed",2010,22,2164230,10.17
"see",2010,6281,2164230,2902.19
"seed",2010,131,2164230,60.53
"seein",2010,32,2164230,14.79
"seek",2010,102,2164230,47.13
"seele",2010,13,2164230,6.01
"seems",2010,1206,2164230,557.24
"seen",2010,849,2164230,392.29
"seguir",2010,42,2164230,19.41
"segundo",2010,13,2164230,6.01
"seh",2010,49,2164230,22.64
"sehen",2010,27,2164230,12.48
"sehn",2010,29,2164230,13.4
"sehr",2010,30,2164230,13.86
"sei",2010,209,2164230,96.57
"sein",2010,207,2164230,95.65
"seit",2010,27,2164230,12.48
"seize",2010,11,2164230,5.08
"selbst",2010,40,2164230,18.48
"self",2010,118,2164230,54.52
"selfish",2010,54,2164230,24.95
"sell",2010,256,2164230,118.29
"sem",2010,67,2164230,30.96
"sempre",2010,108,2164230,49.9
"sen",2010,132,2164230,60.99
"send",2010,416,2164230,192.22
"señor",2010,29,2164230,13.4
"sense",2010,250,2164230,115.51
"sensation",2010,50,2164230,23.1
"senseless",2010,16,2164230,7.39
"sent",2010,142,2164230,65.61
"sentence",2010,40,2164230,18.48
"senti",2010,28,2164230,12.94
"sentido",2010,35,2164230,16.17
"sentimental",2010,43,2164230,19.87
"sentimiento",2010,42,2164230,19.41
"sentir",2010,73,2164230,33.73
"sento",2010,22,2164230,10.17
"senza",2010,62,2164230,28.65
"separate",2010,71,2164230,32.81
"september",2010,31,2164230,14.32
"ser",2010,323,2164230,149.24
"sera",2010,110,2164230,50.83
"será",2010,58,2164230,26.8
"sere",2010,21,2164230,9.7
"serenity",2010,21,2164230,9.7
"serious",2010,42,2164230,19.41
"serpent",2010,49,2164230,22.64
"serve",2010,109,2164230,50.36
"servant",2010,13,2164230,6.01
"service",2010,29,2164230,13.4
"ses",2010,141,2164230,65.15
"sest",2010,27,2164230,12.48
"set",2010,766,2164230,353.94
"settle",2010,103,2164230,47.59
"seu",2010,72,2164230,33.27
"seul",2010,65,2164230,30.03
"seus",2010,10,2164230,4.62
"seven",2010,187,2164230,86.4
"seventeen",2010,23,2164230,10.63
"seventh",2010,26,2164230,12.01
"severed",2010,57,2164230,26.34
"sew",2010,21,2164230,9.7
"sex",2010,175,2164230,80.86
"sexy",2010,124,2164230,57.3
"sexual",2010,32,2164230,14.79
"sha",2010,24,2164230,11.09
"shade",2010,128,2164230,59.14
"shadows",2010,396,2164230,182.98
"shake",2010,892,2164230,412.16
"shakin",2010,35,2164230,16.17
"shall",2010,330,2164230,152.48
"shallow",2010,18,2164230,8.32
"shame",2010,242,2164230,111.82
"shape",2010,104,2164230,48.05
"share",2010,337,2164230,155.71
"shark",2010,42,2164230,19.41
"sharp",2010,54,2164230,24.95
"shattered",2010,96,2164230,44.36
"shave",2010,19,2164230,8.78
"she",2010,7639,2164230,3529.66
"shed",2010,79,2164230,36.5
"sheep",2010,57,2164230,26.34
"sheets",2010,74,2164230,34.19
"shelf",2010,51,2164230,23.56
"shell",2010,68,2164230,31.42
"shelter",2010,102,2164230,47.13
"shepherds",2010,26,2164230,12.01
"shes",2010,31,2164230,14.32
"shy",2010,122,2164230,56.37
"shield",2010,24,2164230,11.09
"shift",2010,52,2164230,24.03
"shine",2010,1021,2164230,471.76
"shiny",2010,35,2164230,16.17
"shinin",2010,57,2164230,26.34
"ship",2010,170,2164230,78.55
"shirt",2010,66,2164230,30.5
"shit",2010,833,2164230,384.89
"shiver",2010,62,2164230,28.65
"shock",2010,73,2164230,33.73
"shoes",2010,273,2164230,126.14
"shook",2010,54,2164230,24.95
"shoot",2010,265,2164230,122.45
"shop",2010,77,2164230,35.58
"shore",2010,148,2164230,68.38
"short",2010,171,2164230,79.01
"shorty",2010,73,2164230,33.73
"shot",2010,345,2164230,159.41
"shotgun",2010,35,2164230,16.17
"should",2010,1509,2164230,697.25
"shoulda",2010,59,2164230,27.26
"shoulder",2010,133,2164230,61.45
"shout",2010,392,2164230,181.13
"shove",2010,49,2164230,22.64
"show",2010,1727,2164230,797.97
"shower",2010,56,2164230,25.88
"shown",2010,49,2164230,22.64
"shreds",2010,14,2164230,6.47
"shut",2010,250,2164230,115.51
"si",2010,1351,2164230,624.24
"sí",2010,44,2164230,20.33
"sia",2010,41,2164230,18.94
"siamo",2010,57,2164230,26.34
"sich",2010,181,2164230,83.63
"sick",2010,386,2164230,178.35
"sickening",2010,13,2164230,6.01
"side",2010,979,2164230,452.35
"sidewalk",2010,51,2164230,23.56
"sido",2010,33,2164230,15.25
"sie",2010,440,2164230,203.31
"się",2010,6,2164230,2.77
"siehst",2010,24,2164230,11.09
"siempre",2010,315,2164230,145.55
"siente",2010,56,2164230,25.88
"siento",2010,173,2164230,79.94
"sig",2010,9,2164230,4.16
"sigh",2010,133,2164230,61.45
"sight",2010,347,2164230,160.33
"sign",2010,408,2164230,188.52
"signal",2010,44,2164230,20.33
"sigo",2010,26,2164230,12.01
"sigue",2010,65,2164230,30.03
"sil",2010,32,2164230,14.79
"silence",2010,265,2164230,122.45
"silencio",2010,69,2164230,31.88
"silent",2010,153,2164230,70.69
"silhouette",2010,55,2164230,25.41
"silk",2010,25,2164230,11.55
"silly",2010,103,2164230,47.59
"silver",2010,221,2164230,102.11
"sim",2010,7,2164230,3.23
"simple",2010,206,2164230,95.18
"simply",2010,57,2164230,26.34
"sin",2010,847,2164230,391.36
"sinä",2010,6,2164230,2.77
"since",2010,570,2164230,263.37
"sincere",2010,30,2164230,13.86
"sind",2010,182,2164230,84.09
"sing",2010,1486,2164230,686.62
"singer",2010,40,2164230,18.48
"singin",2010,135,2164230,62.38
"single",2010,180,2164230,83.17
"sink",2010,186,2164230,85.94
"sinn",2010,23,2164230,10.63
"sinner",2010,80,2164230,36.96
"sinto",2010,5,2164230,2.31
"sip",2010,44,2164230,20.33
"sir",2010,86,2164230,39.74
"sirens",2010,62,2164230,28.65
"sister",2010,291,2164230,134.46
"sit",2010,658,2164230,304.03
"sitä",2010,18,2164230,8.32
"sittin",2010,125,2164230,57.76
"situation",2010,104,2164230,48.05
"six",2010,207,2164230,95.65
"sixteen",2010,51,2164230,23.56
"size",2010,79,2164230,36.5
"ska",2010,13,2164230,6.01
"skate",2010,20,2164230,9.24
"skeleton",2010,22,2164230,10.17
"skills",2010,31,2164230,14.32
"skin",2010,342,2164230,158.02
"skinny",2010,20,2164230,9.24
"skip",2010,50,2164230,23.1
"skirt",2010,26,2164230,12.01
"skull",2010,52,2164230,24.03
"sky",2010,1315,2164230,607.61
"slam",2010,65,2164230,30.03
"slap",2010,53,2164230,24.49
"slaughter",2010,40,2164230,18.48
"slave",2010,182,2164230,84.09
"slay",2010,18,2164230,8.32
"sleep",2010,944,2164230,436.18
"sleepy",2010,18,2164230,8.32
"sleepin",2010,41,2164230,18.94
"sleepless",2010,20,2164230,9.24
"sleeve",2010,34,2164230,15.71
"sleigh",2010,7,2164230,3.23
"slept",2010,22,2164230,10.17
"slice",2010,38,2164230,17.56
"slick",2010,21,2164230,9.7
"slide",2010,84,2164230,38.81
"slightly",2010,44,2164230,20.33
"slip",2010,294,2164230,135.85
"slippin",2010,50,2164230,23.1
"slow",2010,492,2164230,227.33
"slowly",2010,182,2164230,84.09
"slumber",2010,24,2164230,11.09
"slut",2010,41,2164230,18.94
"smack",2010,32,2164230,14.79
"small",2010,213,2164230,98.42
"smart",2010,62,2164230,28.65
"smash",2010,66,2164230,30.5
"smell",2010,178,2164230,82.25
"smile",2010,883,2164230,408
"smoke",2010,293,2164230,135.38
"smokin",2010,50,2164230,23.1
"smooth",2010,58,2164230,26.8
"snake",2010,94,2164230,43.43
"snap",2010,43,2164230,19.87
"sneak",2010,29,2164230,13.4
"snow",2010,269,2164230,124.29
"so",2010,12532,2164230,5790.51
"só",2010,121,2164230,55.91
"soaked",2010,44,2164230,20.33
"soar",2010,46,2164230,21.25
"sober",2010,34,2164230,15.71
"sobre",2010,62,2164230,28.65
"social",2010,35,2164230,16.17
"society",2010,43,2164230,19.87
"sock",2010,88,2164230,40.66
"soft",2010,208,2164230,96.11
"sogni",2010,13,2164230,6.01
"sogno",2010,17,2164230,7.85
"sois",2010,45,2164230,20.79
"soil",2010,49,2164230,22.64
"soir",2010,108,2164230,49.9
"sol",2010,201,2164230,92.87
"sola",2010,69,2164230,31.88
"solamente",2010,17,2164230,7.85
"sold",2010,90,2164230,41.59
"soldier",2010,154,2164230,71.16
"sole",2010,51,2164230,23.56
"soledad",2010,73,2164230,33.73
"soleil",2010,41,2164230,18.94
"solid",2010,51,2164230,23.56
"solitude",2010,37,2164230,17.1
"soll",2010,29,2164230,13.4
"solo",2010,502,2164230,231.95
"sólo",2010,125,2164230,57.76
"solution",2010,42,2164230,19.41
"solve",2010,33,2164230,15.25
"som",2010,145,2164230,67
"sombra",2010,50,2164230,23.1
"some",2010,2722,2164230,1257.72
"somebody",2010,641,2164230,296.18
"someday",2010,267,2164230,123.37
"somehow",2010,217,2164230,100.27
"someone",2010,1144,2164230,528.59
"something",2010,1718,2164230,793.82
"somethin",2010,225,2164230,103.96
"sometimes",2010,851,2164230,393.21
"somewhere",2010,296,2164230,136.77
"somos",2010,37,2164230,17.1
"son",2010,804,2164230,371.49
"soñar",2010,21,2164230,9.7
"song",2010,1482,2164230,684.77
"sonho",2010,28,2164230,12.94
"sonne",2010,52,2164230,24.03
"sono",2010,154,2164230,71.16
"sonrisa",2010,37,2164230,17.1
"sont",2010,143,2164230,66.07
"soon",2010,651,2164230,300.8
"sooner",2010,39,2164230,18.02
"soothe",2010,37,2164230,17.1
"sopra",2010,17,2164230,7.85
"sore",2010,47,2164230,21.72
"sorry",2010,398,2164230,183.9
"sorriso",2010,23,2164230,10.63
"sorrow",2010,200,2164230,92.41
"sort",2010,71,2164230,32.81
"sos",2010,94,2164230,43.43
"sotto",2010,30,2164230,13.86
"sou",2010,30,2164230,13.86
"soul",2010,1372,2164230,633.94
"sound",2010,922,2164230,426.02
"sour",2010,18,2164230,8.32
"source",2010,27,2164230,12.48
"sourire",2010,23,2164230,10.63
"sous",2010,103,2164230,47.59
"south",2010,138,2164230,63.76
"southern",2010,41,2164230,18.94
"souvenirs",2010,22,2164230,10.17
"sow",2010,23,2164230,10.63
"soy",2010,301,2164230,139.08
"space",2010,281,2164230,129.84
"spanish",2010,39,2164230,18.02
"spare",2010,70,2164230,32.34
"spark",2010,96,2164230,44.36
"sparkle",2010,39,2164230,18.02
"spawn",2010,16,2164230,7.39
"speak",2010,441,2164230,203.77
"special",2010,195,2164230,90.1
"speech",2010,26,2164230,12.01
"speed",2010,172,2164230,79.47
"spell",2010,207,2164230,95.65
"spend",2010,333,2164230,153.87
"spent",2010,171,2164230,79.01
"spy",2010,22,2164230,10.17
"spider",2010,32,2164230,14.79
"spill",2010,70,2164230,32.34
"spinning",2010,242,2164230,111.82
"spine",2010,56,2164230,25.88
"spinnin",2010,47,2164230,21.72
"spiral",2010,27,2164230,12.48
"spirit",2010,362,2164230,167.27
"spiritual",2010,15,2164230,6.93
"spit",2010,145,2164230,67
"spite",2010,41,2164230,18.94
"split",2010,72,2164230,33.27
"spoil",2010,35,2164230,16.17
"spoke",2010,72,2164230,33.27
"spoken",2010,115,2164230,53.14
"spoon",2010,23,2164230,10.63
"sport",2010,28,2164230,12.94
"spot",2010,114,2164230,52.67
"spotlight",2010,21,2164230,9.7
"spray",2010,27,2164230,12.48
"spread",2010,193,2164230,89.18
"spring",2010,141,2164230,65.15
"squad",2010,17,2164230,7.85
"square",2010,48,2164230,22.18
"squeeze",2010,74,2164230,34.19
"st",2010,56,2164230,25.88
"sta",2010,62,2164230,28.65
"stab",2010,57,2164230,26.34
"stack",2010,93,2164230,42.97
"stadt",2010,26,2164230,12.01
"stage",2010,112,2164230,51.75
"stai",2010,15,2164230,6.93
"stained",2010,123,2164230,56.83
"stairs",2010,56,2164230,25.88
"stake",2010,46,2164230,21.25
"stalking",2010,24,2164230,11.09
"stall",2010,19,2164230,8.78
"stand",2010,1518,2164230,701.4
"standard",2010,8,2164230,3.7
"standin",2010,85,2164230,39.27
"stars",2010,1004,2164230,463.91
"står",2010,3,2164230,1.39
"stare",2010,331,2164230,152.94
"starlight",2010,27,2164230,12.48
"starry",2010,34,2164230,15.71
"start",2010,1545,2164230,713.88
"starving",2010,37,2164230,17.1
"state",2010,232,2164230,107.2
"static",2010,24,2164230,11.09
"station",2010,115,2164230,53.14
"statue",2010,19,2164230,8.78
"stay",2010,1793,2164230,828.47
"steady",2010,96,2164230,44.36
"steal",2010,320,2164230,147.86
"steam",2010,32,2164230,14.79
"steel",2010,150,2164230,69.31
"steer",2010,20,2164230,9.24
"steht",2010,35,2164230,16.17
"stelle",2010,30,2164230,13.86
"stench",2010,14,2164230,6.47
"step",2010,606,2164230,280.01
"stereo",2010,26,2164230,12.01
"stern",2010,25,2164230,11.55
"steve",2010,57,2164230,26.34
"stick",2010,212,2164230,97.96
"stiff",2010,14,2164230,6.47
"still",2010,2679,2164230,1237.85
"sting",2010,46,2164230,21.25
"stink",2010,32,2164230,14.79
"stir",2010,43,2164230,19.87
"stitch",2010,28,2164230,12.94
"sto",2010,23,2164230,10.63
"stock",2010,39,2164230,18.02
"stole",2010,110,2164230,50.83
"stolen",2010,50,2164230,23.1
"stomach",2010,27,2164230,12.48
"stomp",2010,54,2164230,24.95
"stone",2010,355,2164230,164.03
"stood",2010,133,2164230,61.45
"stop",2010,1846,2164230,852.96
"store",2010,121,2164230,55.91
"story",2010,464,2164230,214.39
"storm",2010,270,2164230,124.76
"stormy",2010,50,2164230,23.1
"strada",2010,27,2164230,12.48
"straight",2010,430,2164230,198.68
"strain",2010,41,2164230,18.94
"stranded",2010,57,2164230,26.34
"strange",2010,294,2164230,135.85
"stranger",2010,220,2164230,101.65
"strapped",2010,46,2164230,21.25
"stray",2010,35,2164230,16.17
"stream",2010,91,2164230,42.05
"street",2010,973,2164230,449.58
"strength",2010,152,2164230,70.23
"stress",2010,51,2164230,23.56
"stretch",2010,48,2164230,22.18
"stride",2010,6,2164230,2.77
"strife",2010,21,2164230,9.7
"strike",2010,142,2164230,65.61
"string",2010,146,2164230,67.46
"strip",2010,63,2164230,29.11
"strive",2010,21,2164230,9.7
"stroke",2010,27,2164230,12.48
"stroll",2010,39,2164230,18.02
"strong",2010,703,2164230,324.83
"stronger",2010,186,2164230,85.94
"struck",2010,43,2164230,19.87
"structure",2010,21,2164230,9.7
"struggle",2010,93,2164230,42.97
"strung",2010,33,2164230,15.25
"stuck",2010,203,2164230,93.8
"study",2010,32,2164230,14.79
"stuff",2010,135,2164230,62.38
"stumble",2010,71,2164230,32.81
"stupid",2010,183,2164230,84.56
"style",2010,294,2164230,135.85
"su",2010,413,2164230,190.83
"sua",2010,52,2164230,24.03
"suave",2010,21,2164230,9.7
"subject",2010,22,2164230,10.17
"sublime",2010,17,2164230,7.85
"submit",2010,17,2164230,7.85
"succeed",2010,29,2164230,13.4
"success",2010,37,2164230,17.1
"such",2010,631,2164230,291.56
"suck",2010,94,2164230,43.43
"sucker",2010,60,2164230,27.72
"suddenly",2010,162,2164230,74.85
"sue",2010,63,2164230,29.11
"suelo",2010,25,2164230,11.55
"sueño",2010,92,2164230,42.51
"suerte",2010,20,2164230,9.24
"suffer",2010,223,2164230,103.04
"suffocate",2010,31,2164230,14.32
"sufrir",2010,31,2164230,14.32
"sugar",2010,232,2164230,107.2
"suis",2010,218,2164230,100.73
"suicide",2010,95,2164230,43.9
"suit",2010,119,2164230,54.98
"suitcase",2010,37,2164230,17.1
"sul",2010,49,2164230,22.64
"sulle",2010,12,2164230,5.54
"sulla",2010,22,2164230,10.17
"sum",2010,29,2164230,13.4
"summer",2010,526,2164230,243.04
"summertime",2010,65,2164230,30.03
"summon",2010,27,2164230,12.48
"sun",2010,1478,2164230,682.92
"sunday",2010,170,2164230,78.55
"sung",2010,49,2164230,22.64
"sunlight",2010,46,2164230,21.25
"sunny",2010,79,2164230,36.5
"sunrise",2010,50,2164230,23.1
"sunset",2010,68,2164230,31.42
"sunshine",2010,236,2164230,109.05
"suo",2010,10,2164230,4.62
"super",2010,99,2164230,45.74
"superman",2010,62,2164230,28.65
"superstar",2010,90,2164230,41.59
"supply",2010,58,2164230,26.8
"support",2010,22,2164230,10.17
"supposed",2010,180,2164230,83.17
"supreme",2010,28,2164230,12.94
"sur",2010,293,2164230,135.38
"sure",2010,781,2164230,360.87
"surf",2010,86,2164230,39.74
"surface",2010,46,2164230,21.25
"surprise",2010,183,2164230,84.56
"surrender",2010,121,2164230,55.91
"surround",2010,130,2164230,60.07
"survive",2010,268,2164230,123.83
"sus",2010,96,2164230,44.36
"swallow",2010,120,2164230,55.45
"sway",2010,87,2164230,40.2
"swear",2010,233,2164230,107.66
"sweat",2010,153,2164230,70.69
"sweep",2010,43,2164230,19.87
"sweet",2010,1217,2164230,562.32
"sweeter",2010,38,2164230,17.56
"sweetest",2010,61,2164230,28.19
"sweetheart",2010,50,2164230,23.1
"swell",2010,30,2164230,13.86
"swept",2010,41,2164230,18.94
"swift",2010,27,2164230,12.48
"swim",2010,195,2164230,90.1
"swing",2010,162,2164230,74.85
"swirling",2010,20,2164230,9.24
"switch",2010,71,2164230,32.81
"sword",2010,69,2164230,31.88
"swore",2010,40,2164230,18.48
"symbol",2010,18,2164230,8.32
"sympathy",2010,44,2164230,20.33
"symphony",2010,58,2164230,26.8
"system",2010,87,2164230,40.2
"t",2010,514,2164230,237.5
"ta",2010,180,2164230,83.17
"tá",2010,32,2164230,14.79
"taas",2010,13,2164230,6.01
"table",2010,128,2164230,59.14
"tag",2010,86,2164230,39.74
"tai",2010,40,2164230,18.48
"tail",2010,56,2164230,25.88
"taime",2010,76,2164230,35.12
"tainted",2010,25,2164230,11.55
"tak",2010,11,2164230,5.08
"take",2010,5968,2164230,2757.56
"taken",2010,187,2164230,86.4
"takin",2010,143,2164230,66.07
"tal",2010,47,2164230,21.72
"tale",2010,85,2164230,39.27
"talk",2010,1481,2164230,684.31
"talkin",2010,277,2164230,127.99
"tall",2010,165,2164230,76.24
"também",2010,14,2164230,6.47
"tambien",2010,30,2164230,13.86
"también",2010,41,2164230,18.94
"tame",2010,38,2164230,17.56
"tan",2010,253,2164230,116.9
"tangled",2010,32,2164230,14.79
"tango",2010,20,2164230,9.24
"tank",2010,32,2164230,14.79
"tant",2010,68,2164230,31.42
"tanta",2010,47,2164230,21.72
"tanto",2010,197,2164230,91.03
"tão",2010,46,2164230,21.25
"tap",2010,39,2164230,18.02
"tape",2010,74,2164230,34.19
"tar",2010,36,2164230,16.63
"tarde",2010,95,2164230,43.9
"target",2010,18,2164230,8.32
"tas",2010,35,2164230,16.17
"taste",2010,353,2164230,163.11
"tattoo",2010,48,2164230,22.18
"taught",2010,122,2164230,56.37
"tax",2010,36,2164230,16.63
"taxi",2010,35,2164230,16.17
"te",2010,2249,2164230,1039.17
"tea",2010,67,2164230,30.96
"teach",2010,135,2164230,62.38
"teacher",2010,61,2164230,28.19
"team",2010,47,2164230,21.72
"tears",2010,1138,2164230,525.82
"teardrops",2010,100,2164230,46.21
"tease",2010,56,2164230,25.88
"teen",2010,22,2164230,10.17
"teenage",2010,39,2164230,18.02
"teeth",2010,109,2164230,50.36
"telephone",2010,86,2164230,39.74
"television",2010,39,2164230,18.02
"tell",2010,3858,2164230,1782.62
"tellement",2010,21,2164230,9.7
"tellin",2010,83,2164230,38.35
"tem",2010,101,2164230,46.67
"temps",2010,138,2164230,63.76
"temperature",2010,44,2164230,20.33
"temple",2010,42,2164230,19.41
"tempo",2010,101,2164230,46.67
"tempted",2010,75,2164230,34.65
"temptation",2010,109,2164230,50.36
"ten",2010,241,2164230,111.36
"tend",2010,30,2164230,13.86
"tender",2010,233,2164230,107.66
"tenemos",2010,4,2164230,1.85
"tener",2010,40,2164230,18.48
"tenerte",2010,26,2164230,12.01
